Review,Star,Sentiment
"
The sign at the door says it's open till 8 PM.
I went to this place yo get a happy meal for child. It was 7:50 and the door was closed and worker inside were moping the floor, and waving to me closed.
I pointed the time and they totaly ignored me.
Never go back to that store. Bad service and public relation",1,Negative
"
Complete wrong order, 1 mcchicken had no patty, burger had mold on the bun and the workers were standing around on their phones.. will not be going back and will be calling corporate.",1,Negative
"
Forgot 4 items and my two 10 piece nuggets came with 7 and 8 instead. So disastrous…",1,Negative
"
They SHOULD BE CLOSED…We don’t have employees, so I can’t take your order” that was the answer from the store manager. I understand is short on staff but even if we were willing to wait they are not willing to help. One of the worst McDonald’s around. Even without people they are so slow give you the order always wrong and the manager doesn’t even know what’s going on. Poor customer service! Save sometime go somewhere else!",1,Negative
"
App wouldn't let me order here. And the drive up is crowded and confusing.",1,Negative
"
Their food is very old not fresh at all",1,Negative
"
This McDonald’s is the worst!! My coworker and I have stopped here twice. The first time it was a bunch of high school kids that didn’t know what they were doing and had no customer service at all! This morning we went to grab breakfast thinking it was a just a bad day last time. We ordered food and asked for our drinks for them to tell us they don’t serve soft drinks this early! Are you kidding me?? I’ve never had a restaurant tell me they don’t serve soft drinks. Never coming back here!",1,Negative
"
Terrible. No drive-thru. No one working the register. One kiosk with a line. Only go here if you want to wait 20 min. for a coffee.",1,Negative
"
OMG.
I ordered only one medium coffee for 2dollars.There are a lot of employee,but I still waiting almost 20 min.
One coffee 20min??? It's very terrible.",1,Negative
"
Had a super big craving for a caramel frappe.  Googled open McDonald's and this one advertises closing hours at 10. Got here at 9:47. And it was closed. Store posted hours was at 9.  They need to edit this info on the website.",1,Negative
"
More money less food. Coffee is not at all hot. Before they use to care about customers but now I don’t know, someone need to take care of their staff.",1,Negative
"
The food is McDonalds. The workers are wired, my 4 year hold girl ask to exchange the toy of the happy meal and have a princess instead that the worrior and the manager told me that was not possible. They clearly understand customer service!",1,Negative
"
I called in a the worker was so unhelpful!!!!! He yelled hi ma donna ha may I help ya over and over again then yelled Rufus? Then he said he was gonna bomb me if I came in the store!!!!",1,Negative
"
Is it really that hard to read the order? How did they manage to mess up everything?",1,Negative
"
Messed up order, missing every single sauce in group work lunch order and then never picked up phone after two calls.",1,Negative
"
No play place. No effort given to the preparation: did not even bother to stir the oatmeal. Employees placed out front to help order at kiosks with no training.",1,Negative
"
service is very bad?  Our children have only toys for men and women.  It's not my fault, they should pay attention to this.",1,Negative
"
The ladies were so nice but the food was old and they forget 2 of our sandwiches and messed up on another one.",1,Negative
"
No drive thru and employees inside dont even take orders they just point at the self service machine",1,Negative
"
Very disappointed of my visit.
They gave me half of my order
Total chaos. I will not recommend this place no one.",1,Negative
"
Horrible bad customer service",1,Negative
"
Simple",1,Negative
"
Clean however it is a horrible location for this type of place.",1,Negative
"
Worst waiting time ever!!!! Received wrong order!!! Not coming here again!!!",1,Negative
"
A McDonald's without a drive-thru is like a margarita without ice",1,Negative
"
Not open till 11 on Saturdays that's a lie it's open till 9",1,Negative
"
Not enough handicapped parking spaces",1,Negative
"
Not open 24hrs closed at 9pm",1,Negative
"
Says 24 hours and isn't 24 hours",1,Negative
"
Horrible closing time",1,Negative
"
Never answer the phone",1,Negative
"
This is the weirdest McDonald’s I’ve ever been to. I appreciate the simplicity, but it was NOT busy and took at least 10 minutes to get one mcchicken biscuit. Very frustrating. Also couldn’t find anyone when I went in. Ordered at kiosk but just an odd setup for McDonald’s.",2,Negative
"
Well, it's McDonald's, what else is there to say? Inside and outside, this McDonald's is much more presentable than almost any other. Granting that this is Glenview, a very bourgie area (especially the north side of town), so visually you have the lovely Plaza del Prado storefront on the exterior, while the interior is very spacious and clean, it is so nice aesthetically that you almost forget that it's McDonald's. Even the play area is nice! [As I am a kid no longer, nor do I have any kids and I fully intend to keep it that way, this is not an issue for me. I'd be perfectly okay with no play area at all, but if one is to be included, make it like this location, an open play room without the disgusting plastic tubing and ball pit that come with the stench of stale urine and harbor all manner of nasty critters.] McDonald's adapts its facilities very well to location, but no matter where you go they have the same garbage food. Actually, the food might be a little worse at this location. I remember when I found a fly in an order of fries back in 2001. It did not simply fall in, the fly was deep fried... French flies! Needless to say, that experience forever ruined McDonald's fries for me, I have not consumed a single McDonald's fry since! Though that's not a major loss because McDonald's fries suck anyways (scrawny shoestring cut, usually mushy), so not much of a sacrifice. This place is in no danger because of its aesthetics, and because even the bourgeoisie will go for bottom-of-the-barrel food now and then.",2,Negative
